ROW,Dimension.DATE,Dimension.ADVERTISER_ID,Dimension.ADVERTISER_NAME,Dimension.ORDER_NAME,Dimension.LINE_ITEM_ID,Dimension.LINE_ITEM_NAME,Dimension.LINE_ITEM_TYPE,Dimension.CREATIVE_NAME,Dimension.CREATIVE_TYPE,Dimension.CREATIVE_SIZE,Dimension.MASTER_COMPANION_CREATIVE_ID,Dimension.MASTER_COMPANION_CREATIVE_NAME,Dimension.AD_UNIT_NAME,Dimension.ORDER_ID,Dimension.CREATIVE_ID,Dimension.AD_UNIT_ID,DimensionAttribute.LINE_ITEM_GOAL_QUANTITY,DimensionAttribute.LINE_ITEM_START_DATE_TIME,DimensionAttribute.LINE_ITEM_END_DATE_TIME,DimensionAttribute.LINE_ITEM_CONTRACTED_QUANTITY,DimensionAttribute.LINE_ITEM_SPONSORSHIP_GOAL_PERCENTAGE,DimensionAttribute.CREATIVE_CLICK_THROUGH_URL,DimensionAttribute.MASTER_COMPANION_TYPE,DimensionAttribute.CREATIVE_OR_CREATIVE_SET,Column.AD_SERVER_ALL_REVENUE,Column.AD_SERVER_CLICKS,Column.AD_SERVER_CPD_REVENUE,Column.AD_SERVER_CPM_AND_CPC_REVENUE,Column.AD_SERVER_IMPRESSIONS,Column.VIDEO_VIEWERSHIP_AUTO_PLAYS,Column.VIDEO_VIEWERSHIP_CLICK_TO_PLAYS,Column.VIDEO_VIEWERSHIP_COMPLETE,Column.VIDEO_VIEWERSHIP_FIRST_QUARTILE,Column.VIDEO_VIEWERSHIP_MIDPOINT,Column.VIDEO_VIEWERSHIP_START,Column.VIDEO_VIEWERSHIP_THIRD_QUARTILE,Column.VIDEO_VIEWERSHIP_VIDEO_LENGTH,Column.TOTAL_INVENTORY_LEVEL_ALL_REVENUE,Column.TOTAL_INVENTORY_LEVEL_CLICKS,Column.TOTAL_INVENTORY_LEVEL_CPM_AND_CPC_REVENUE,Column.TOTAL_INVENTORY_LEVEL_IMPRESSIONS,Column.TOTAL_LINE_ITEM_LEVEL_ALL_REVENUE,Column.TOTAL_LINE_ITEM_LEVEL_CLICKS,Column.TOTAL_LINE_ITEM_LEVEL_CPM_AND_CPC_REVENUE
102548119667364157873---751815071_2018-05-12_2008,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),AdelaideNow.Mobile.site,2293658140,717162502,186301511,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,0,0,0,13,0,0,-,-,-,-,-,-,0,0,0,13,0,0,0
102548119667364157873---751815071_2018-05-12_2009,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),CourierMail.Mobile.site,2293658140,717162502,186301991,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,2,0,0,76,0,0,-,-,-,-,-,-,0,2,0,76,0,2,0
102548119667364157873---751815071_2018-05-12_2010,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),DailyTelegraph.Mobile.site,2293658140,717162502,186302111,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,0,0,0,8,0,0,-,-,-,-,-,-,0,0,0,8,0,0,0
102548119667364157873---751815071_2018-05-12_2011,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),HeraldSun.Mobile.site,2293658140,717162502,186302231,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,0,0,0,7,0,0,-,-,-,-,-,-,0,0,0,7,0,0,0
102548119667364157873---751815071_2018-05-12_2012,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),News.com.au.Mobile.site,2293658140,717162502,186302591,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,32,0,0,5881,0,0,-,-,-,-,-,-,0,32,0,5881,0,32,0
102548119667364157873---751815071_2018-05-12_2013,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),GeelongAdvertiser.Mobile.site,2293658140,717162502,217836311,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,0,0,0,1,0,0,-,-,-,-,-,-,0,0,0,1,0,0,0
102548119667364157873---751815071_2018-05-12_2014,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),TheMercury.Mobile.site,2293658140,717162502,217836431,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,0,0,0,1,0,0,-,-,-,-,-,-,0,0,0,1,0,0,0
102548119667364157873---751815071_2018-05-12_2015,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),GoldCoastBulletin.Mobile.site,2293658140,717162502,227278151,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,0,0,0,6,0,0,-,-,-,-,-,-,0,0,0,6,0,0,0
102548119667364157873---751815071_2018-05-12_2016,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),TownsvilleBulletin.Mobile.site,2293658140,717162502,227278271,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,0,0,0,2,0,0,-,-,-,-,-,-,0,0,0,2,0,0,0
102548119667364157873---751815071_2018-05-12_2017,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),CairnsPost.Mobile.site,2293658140,717162502,227278511,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,0,0,0,3,0,0,-,-,-,-,-,-,0,0,0,3,0,0,0
102548119667364157873---751815071_2018-05-12_2018,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651702495,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP_V2_27042018,Third-party,320 x 50,138231731145,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249177),Whimn.mobile.site,2293658140,717162502,396411071,197647,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,0,2,0,0,131,0,0,-,-,-,-,-,-,0,2,0,131,0,2,0
102548119667364157873---751815071_2018-05-12_2019,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),AdelaideNow.Mobile.site,2293658140,717162682,186301511,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,2,0,0,142,0,0,-,-,-,-,-,-,0,2,0,0,0,2,0
102548119667364157873---751815071_2018-05-12_2020,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),CourierMail.Mobile.site,2293658140,717162682,186301991,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,5,0,0,796,0,0,-,-,-,-,-,-,0,5,0,0,0,5,0
102548119667364157873---751815071_2018-05-12_2021,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),DailyTelegraph.Mobile.site,2293658140,717162682,186302111,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,8,0,0,616,0,0,-,-,-,-,-,-,0,8,0,0,0,8,0
102548119667364157873---751815071_2018-05-12_2022,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),HeraldSun.Mobile.site,2293658140,717162682,186302231,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,94,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-12_2023,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),News.com.au.Mobile.site,2293658140,717162682,186302591,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,61,0,0,7184,0,0,-,-,-,-,-,-,0,61,0,0,0,61,0
102548119667364157873---751815071_2018-05-12_2024,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),NTNews.Mobile.site,2293658140,717162682,186302711,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,2,0,0,116,0,0,-,-,-,-,-,-,0,2,0,0,0,2,0
102548119667364157873---751815071_2018-05-12_2025,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),The Australian Mobile Site,2293658140,717162682,186303191,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,1,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-12_2026,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),GeelongAdvertiser.Mobile.site,2293658140,717162682,217836311,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,3,0,0,35,0,0,-,-,-,-,-,-,0,3,0,0,0,3,0
102548119667364157873---751815071_2018-05-12_2027,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),TheMercury.Mobile.site,2293658140,717162682,217836431,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,28,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-12_2028,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),GoldCoastBulletin.Mobile.site,2293658140,717162682,227278151,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,72,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-12_2029,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),TownsvilleBulletin.Mobile.site,2293658140,717162682,227278271,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,1,0,0,53,0,0,-,-,-,-,-,-,0,1,0,0,0,1,0
102548119667364157873---751815071_2018-05-12_2030,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),CairnsPost.Mobile.site,2293658140,717162682,227278511,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,55,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-12_2031,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),Kidspot,2293658140,717162682,311684951,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,16,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-12_2032,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,300 x 250,138231811022,300x250 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),Whimn.mobile.site,2293658140,717162682,396411071,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,2,0,0,242,0,0,-,-,-,-,-,-,0,2,0,0,0,2,0
102548119667364157873---751815071_2018-05-12_2033,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),AdelaideNow.Mobile.site,2293658140,717162682,186301511,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,6336750,1,0,6336750,142,0,0,-,-,-,-,-,-,6336750,1,6336750,142,6336750,1,6336750
102548119667364157873---751815071_2018-05-12_2034,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),CourierMail.Mobile.site,2293658140,717162682,186301991,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,35521500,2,0,35521500,796,0,0,-,-,-,-,-,-,35521500,2,35521500,796,35521500,2,35521500
102548119667364157873---751815071_2018-05-12_2035,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),DailyTelegraph.Mobile.site,2293658140,717162682,186302111,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,27444375,3,0,27444375,615,0,0,-,-,-,-,-,-,27444375,3,27444375,615,27444375,3,27444375
102548119667364157873---751815071_2018-05-12_2036,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),HeraldSun.Mobile.site,2293658140,717162682,186302231,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,4194750,0,0,4194750,94,0,0,-,-,-,-,-,-,4194750,0,4194750,94,4194750,0,4194750
102548119667364157873---751815071_2018-05-12_2037,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),News.com.au.Mobile.site,2293658140,717162682,186302591,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,320496750,38,0,320496750,7182,0,0,-,-,-,-,-,-,320496750,38,320496750,7182,320496750,38,320496750
102548119667364157873---751815071_2018-05-12_2038,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),NTNews.Mobile.site,2293658140,717162682,186302711,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,5221125,0,0,5221125,117,0,0,-,-,-,-,-,-,5221125,0,5221125,117,5221125,0,5221125
102548119667364157873---751815071_2018-05-12_2039,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),The Australian Mobile Site,2293658140,717162682,186303191,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,44625,0,0,44625,1,0,0,-,-,-,-,-,-,44625,0,44625,1,44625,0,44625
102548119667364157873---751815071_2018-05-12_2040,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),GeelongAdvertiser.Mobile.site,2293658140,717162682,217836311,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,1561875,0,0,1561875,35,0,0,-,-,-,-,-,-,1561875,0,1561875,35,1561875,0,1561875
102548119667364157873---751815071_2018-05-12_2041,2018-05-12,751815071,Woolworths Ltd Head Office,WWS - Food Co. Mobile (131168),4651705918,Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),STANDARD,Mobile_ PXYZ hangtime medrec roadb mob ATP 249176_V2_27042018,Third-party,320 x 50,138231811019,320x50 Woolworths Ltd Head Office Run of viewability guaranteed mob CPM - PXYZ hangtime medrec roadb mob ATP (249176),TheMercury.Mobile.site,2293658140,717162682,217836431,315876,2018-04-25T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Master,Creative set,1249500,0,0,1249500,28,0,0,-,-,-,-,-,-,1249500,0,1249500,28,1249500,0,1249500
